,date,account_value
930,2022-08-23,2756619.7434850014
931,2022-08-24,2749932.0510100005
932,2022-08-25,2785278.2428100007
933,2022-08-26,2684730.19252
934,2022-08-29,2659364.807410001
935,2022-08-30,2641879.14741
936,2022-08-31,2623262.4074100005
937,2022-09-01,2625846.8274100004
938,2022-09-02,2590863.8774100007
939,2022-09-06,2570312.4174100007
940,2022-09-07,2617106.2587500005
941,2022-09-08,2638667.758750001
942,2022-09-09,2689076.9187500007
943,2022-09-12,2711790.0007450003
944,2022-09-13,2573149.6611800003
945,2022-09-14,2578074.9410000006
946,2022-09-15,2538860.2710000006
947,2022-09-16,2529378.349055001
948,2022-09-19,2533462.529055001
949,2022-09-20,2499135.4090550006
950,2022-09-21,2456484.281670001
951,2022-09-22,2456946.471670001
952,2022-09-23,2417127.8816700005
953,2022-09-26,2401727.496445001
954,2022-09-27,2388927.7807450006
955,2022-09-28,2434455.855170001
956,2022-09-29,2394134.4010000005
957,2022-09-30,2356190.615975001
958,2022-10-03,2426372.291400001
959,2022-10-04,2506186.3872950007
960,2022-10-05,2502560.9328050003
961,2022-10-06,2469090.109030001
962,2022-10-07,2367110.0789500005
963,2022-10-10,2329252.721370001
964,2022-10-11,2293858.634790001
965,2022-10-12,2299043.662705001
966,2022-10-13,2384211.057805001
967,2022-10-14,2344970.637805001
968,2022-10-17,2420557.2637350005
969,2022-10-18,2433988.2028800007
970,2022-10-19,2405135.002010001
971,2022-10-20,2393056.4343400006
972,2022-10-21,2457542.006700001
973,2022-10-24,2502345.436700001
974,2022-10-25,2536137.906700001
975,2022-10-26,2414198.953385001
976,2022-10-27,2378566.333125001
977,2022-10-28,2438940.3156500007
978,2022-10-31,2407890.6356500005
979,2022-11-01,2378497.8024000004
980,2022-11-02,2307384.0683600013
981,2022-11-03,2262547.210550001
982,2022-11-04,2327884.9905500007
983,2022-11-07,2377922.6969250008
984,2022-11-08,2389079.8081250004
985,2022-11-09,2344104.8585450007
986,2022-11-10,2505460.657930001
987,2022-11-11,2538025.5829300005
988,2022-11-12,2537349.2606250006
989,2022-11-14,2487926.5530700004
990,2022-11-15,2492149.438580001
991,2022-11-16,2479821.1521950006
992,2022-11-17,2464335.9102600007
993,2022-11-18,2470811.1599700004
994,2022-11-19,2469758.459190001
995,2022-11-21,2475405.0277450006
996,2022-11-22,2501072.9220550004
997,2022-11-23,2520715.090675001
998,2022-11-25,2520294.2645100006
999,2022-11-28,2470818.8133500004
1000,2022-11-29,2467172.9778750013
1001,2022-11-30,2589315.3217950007
1002,2022-12-01,2584409.9149100007
1003,2022-12-02,2583158.133490001
1004,2022-12-03,2583258.327055001
1005,2022-12-05,2528251.890615001
1006,2022-12-06,2476165.4006150006
1007,2022-12-07,2493884.379565001
1008,2022-12-08,2510395.6095650005
1009,2022-12-09,2492936.429565001
1010,2022-12-10,2492864.4095650003
1011,2022-12-12,2548908.2095650006
1012,2022-12-13,2589985.9195650006
1013,2022-12-14,2579964.8195650005
1014,2022-12-15,2512017.769565
1015,2022-12-16,2473683.759565001
1016,2022-12-17,2474586.8395650005
1017,2022-12-19,2441366.7095650006
1018,2022-12-20,2451961.7495650006
1019,2022-12-21,2481056.7295650006
1020,2022-12-22,2435450.469565001
1021,2022-12-23,2444396.909565001
1022,2022-12-24,2444192.8895650003
1023,2022-12-27,2433199.8495650003
1024,2022-12-28,2411315.3195650005
1025,2022-12-29,2462063.759565001
1026,2022-12-30,2452578.8595650005
